new_product_id,current_title,product_type,custom_label_0,price,total_historical_spend,total_historical_revenue,aggregated_roas,old_product_ids_mapped
gla_445844,"Sheep Pasture Seed Mix - Cold Season, High-Protein Legume - 20 lb, Covers 40,000 sq ft | Nature's Seed",Pasture Seeds > Pasture Seeds Mix > Mix for Sheep Forage,pasture,79.99 USD,4951.43,18676.15,3.77,"2851269121087583946, 3904270741020649422, 423987094353553138, gla_182934, gla_182935, gla_182936, gla_184298, gla_184299, gla_184300, gla_184301, gla_184302, gla_184303, gla_184304, gla_184305, gla_184750, gla_184751, gla_184752, gla_184753, gla_184776, gla_184777, gla_184778, gla_184779, gla_184780, gla_187102, gla_187105, gla_187106, gla_192000, gla_192001, gla_192002, gla_192003, gla_192004, gla_192006, gla_192007, gla_192009, gla_192010, gla_192011, gla_406929, gla_440382, gla_445284, gla_445843, gla_445844, pb-pnwal, pb-pnwal-0.5-a, pb-pnwal-1-a, pb-pnwal-2.5-a, pb-pnwb, pb-pnwb-0.5-a, pb-pnwb-1-a, pb-pnwb-2.5-a, pb-pnwd, pb-pnwhb, pb-pnwhb-0.5-a, pb-pnwhb-1-a, pb-pnwhb-1000-f, pb-pnwhb-1500-f, pb-pnwhb-2.5-a, pb-pnwhb-2000-f, pb-pnwhb-500-f, pb-pnwhb-5000-f, pb-pnwp, pb-pnwp-1000-f, pb-pnwp-1500-f, pb-pnwp-2000-f, pb-pnwp-500-f, pb-pnwp-5000-f, pb-pnws, pb-pnws-0.5-a, pb-pnws-1-a, pb-pnws-2.5-a, pb-pswal-0.5-a, pb-pswal-1-a, pb-pswal-2.5-a, pb-pswd, pb-pswp, turf-ne-2000-f, turf-nw, turf-nw-1000-f, turf-nw-1500-f, turf-nw-2000-f, turf-nw-500-f, turf-nw-5000-f, turf-wns, turf-wns-1000-f, turf-wns-1500-f, turf-wns-2000-f, turf-wns-500-f, turf-wns-5000-f, turf-wnw, turf-wnw-1000-f, turf-wnw-1500-f, turf-wnw-2000-f, turf-wnw-500-f, turf-wnw-5000-f, wb-ne, wb-nw"
gla_445843,"Sheep Pasture Seed Mix - Cold Season, High-Protein Legume - 50 lb, Covers 100,000 sq ft | Nature's Seed",Pasture Seeds > Pasture Seeds Mix > Mix for Sheep Forage,pasture,209.99 USD,4951.43,18676.15,3.77,"2851269121087583946, 3904270741020649422, 423987094353553138, gla_182934, gla_182935, gla_182936, gla_184298, gla_184299, gla_184300, gla_184301, gla_184302, gla_184303, gla_184304, gla_184305, gla_184750, gla_184751, gla_184752, gla_184753, gla_184776, gla_184777, gla_184778, gla_184779, gla_184780, gla_187102, gla_187105, gla_187106, gla_192000, gla_192001, gla_192002, gla_192003, gla_192004, gla_192006, gla_192007, gla_192009, gla_192010, gla_192011, gla_406929, gla_440382, gla_445284, gla_445843, gla_445844, pb-pnwal, pb-pnwal-0.5-a, pb-pnwal-1-a, pb-pnwal-2.5-a, pb-pnwb, pb-pnwb-0.5-a, pb-pnwb-1-a, pb-pnwb-2.5-a, pb-pnwd, pb-pnwhb, pb-pnwhb-0.5-a, pb-pnwhb-1-a, pb-pnwhb-1000-f, pb-pnwhb-1500-f, pb-pnwhb-2.5-a, pb-pnwhb-2000-f, pb-pnwhb-500-f, pb-pnwhb-5000-f, pb-pnwp, pb-pnwp-1000-f, pb-pnwp-1500-f, pb-pnwp-2000-f, pb-pnwp-500-f, pb-pnwp-5000-f, pb-pnws, pb-pnws-0.5-a, pb-pnws-1-a, pb-pnws-2.5-a, pb-pswal-0.5-a, pb-pswal-1-a, pb-pswal-2.5-a, pb-pswd, pb-pswp, turf-ne-2000-f, turf-nw, turf-nw-1000-f, turf-nw-1500-f, turf-nw-2000-f, turf-nw-500-f, turf-nw-5000-f, turf-wns, turf-wns-1000-f, turf-wns-1500-f, turf-wns-2000-f, turf-wns-500-f, turf-wns-5000-f, turf-wnw, turf-wnw-1000-f, turf-wnw-1500-f, turf-wnw-2000-f, turf-wnw-500-f, turf-wnw-5000-f, wb-ne, wb-nw"
gla_445857,"Goat Pasture & Forage Mix - 10 lb, Covers 20,000 sq ft | Nature's Seed",Pasture Seeds > Pasture Seeds Mix > Mix for Goat Forage,pasture,49.99 USD,2859.79,13478.44,4.71,"4237633835126307064, 7314928617712776989, gla_183591, gla_183592, gla_183593, gla_183675, gla_183676, gla_183677, gla_183759, gla_183760, gla_183761, gla_183822, gla_183843, gla_183844, gla_183845, gla_183927, gla_183928, gla_183929, gla_184004, gla_184005, gla_184006, gla_184785, gla_184786, gla_184787, gla_184788, gla_184789, gla_184812, gla_184813, gla_184814, gla_184815, gla_184816, gla_185048, gla_185049, gla_185050, gla_185216, gla_185217, gla_185218, gla_186652, gla_186653, gla_186655, gla_186854, gla_186855, gla_186856, gla_440364, gla_440366, gla_440372, gla_440374, gla_440380, gla_445278, gla_445856, gla_445857, pb-goat-s_pb-goat-s, pb-goat-t_pb-goat-t, pb-gpg, pb-gpg-0.5-a, pb-gpg-1-a, pb-gpg-2.5-a, pb-gpp, pb-gppg, pb-gppg-0.5-a, pb-gppg-1-a, pb-gppg-2.5-a, pb-pswg, pb-pswg-0.5-a, pb-pswg-1-a, pb-pswg-2.5-a, pb-satg, pb-satg-0.5-a, pb-satg-1-a, pb-satg-2.5-a, pb-ssaal, pb-ssab, pb-ssadc, pb-ssag, pb-ssag-0.5-a, pb-ssag-1-a, pb-ssag-2.5-a, pb-ssah, pb-ssap, pb-ssapb, pb-ssapg, pb-ssapg-0.5-a, pb-ssapg-1-a, pb-ssapg-2.5-a, pb-ssas, pb-swdb, pb-swdg, pb-swdg-0.5-a, pb-swdg-1-a, pb-swdg-2.5-a, pb-swtg, pb-swtg-0.5-a, pb-swtg-1-a, pb-swtg-2.5-a, pg-avsa, pg-avsa-1-lb, pg-avsa-10-lb, pg-avsa-25-lb, pg-avsa-50-lb, pg-trar-1-lb, pg-trar-10-lb, pg-trar-25-lb, pg-trar-50-lb"
gla_445856,"Goat Pasture & Forage Mix - 20 lb, Covers 40,000 sq ft | Nature's Seed",Pasture Seeds > Pasture Seeds Mix > Mix for Goat Forage,pasture,79.99 USD,2859.79,13478.44,4.71,"4237633835126307064, 7314928617712776989, gla_183591, gla_183592, gla_183593, gla_183675, gla_183676, gla_183677, gla_183759, gla_183760, gla_183761, gla_183822, gla_183843, gla_183844, gla_183845, gla_183927, gla_183928, gla_183929, gla_184004, gla_184005, gla_184006, gla_184785, gla_184786, gla_184787, gla_184788, gla_184789, gla_184812, gla_184813, gla_184814, gla_184815, gla_184816, gla_185048, gla_185049, gla_185050, gla_185216, gla_185217, gla_185218, gla_186652, gla_186653, gla_186655, gla_186854, gla_186855, gla_186856, gla_440364, gla_440366, gla_440372, gla_440374, gla_440380, gla_445278, gla_445856, gla_445857, pb-goat-s_pb-goat-s, pb-goat-t_pb-goat-t, pb-gpg, pb-gpg-0.5-a, pb-gpg-1-a, pb-gpg-2.5-a, pb-gpp, pb-gppg, pb-gppg-0.5-a, pb-gppg-1-a, pb-gppg-2.5-a, pb-pswg, pb-pswg-0.5-a, pb-pswg-1-a, pb-pswg-2.5-a, pb-satg, pb-satg-0.5-a, pb-satg-1-a, pb-satg-2.5-a, pb-ssaal, pb-ssab, pb-ssadc, pb-ssag, pb-ssag-0.5-a, pb-ssag-1-a, pb-ssag-2.5-a, pb-ssah, pb-ssap, pb-ssapb, pb-ssapg, pb-ssapg-0.5-a, pb-ssapg-1-a, pb-ssapg-2.5-a, pb-ssas, pb-swdb, pb-swdg, pb-swdg-0.5-a, pb-swdg-1-a, pb-swdg-2.5-a, pb-swtg, pb-swtg-0.5-a, pb-swtg-1-a, pb-swtg-2.5-a, pg-avsa, pg-avsa-1-lb, pg-avsa-10-lb, pg-avsa-25-lb, pg-avsa-50-lb, pg-trar-1-lb, pg-trar-10-lb, pg-trar-25-lb, pg-trar-50-lb"
gla_445278,"Goat Pasture & Forage Mix - 50 lb, Covers 100,000 sq ft | Nature's Seed",Pasture Seeds > Pasture Seeds Mix > Mix for Goat Forage,pasture,209.99 USD,2859.79,13478.44,4.71,"4237633835126307064, 7314928617712776989, gla_183591, gla_183592, gla_183593, gla_183675, gla_183676, gla_183677, gla_183759, gla_183760, gla_183761, gla_183822, gla_183843, gla_183844, gla_183845, gla_183927, gla_183928, gla_183929, gla_184004, gla_184005, gla_184006, gla_184785, gla_184786, gla_184787, gla_184788, gla_184789, gla_184812, gla_184813, gla_184814, gla_184815, gla_184816, gla_185048, gla_185049, gla_185050, gla_185216, gla_185217, gla_185218, gla_186652, gla_186653, gla_186655, gla_186854, gla_186855, gla_186856, gla_440364, gla_440366, gla_440372, gla_440374, gla_440380, gla_445278, gla_445856, gla_445857, pb-goat-s_pb-goat-s, pb-goat-t_pb-goat-t, pb-gpg, pb-gpg-0.5-a, pb-gpg-1-a, pb-gpg-2.5-a, pb-gpp, pb-gppg, pb-gppg-0.5-a, pb-gppg-1-a, pb-gppg-2.5-a, pb-pswg, pb-pswg-0.5-a, pb-pswg-1-a, pb-pswg-2.5-a, pb-satg, pb-satg-0.5-a, pb-satg-1-a, pb-satg-2.5-a, pb-ssaal, pb-ssab, pb-ssadc, pb-ssag, pb-ssag-0.5-a, pb-ssag-1-a, pb-ssag-2.5-a, pb-ssah, pb-ssap, pb-ssapb, pb-ssapg, pb-ssapg-0.5-a, pb-ssapg-1-a, pb-ssapg-2.5-a, pb-ssas, pb-swdb, pb-swdg, pb-swdg-0.5-a, pb-swdg-1-a, pb-swdg-2.5-a, pb-swtg, pb-swtg-0.5-a, pb-swtg-1-a, pb-swtg-2.5-a, pg-avsa, pg-avsa-1-lb, pg-avsa-10-lb, pg-avsa-25-lb, pg-avsa-50-lb, pg-trar-1-lb, pg-trar-10-lb, pg-trar-25-lb, pg-trar-50-lb"
gla_445286,"Sheep & Goat Pasture Seed Mix - High-Protein Transitional - 10 lb, Covers 10,000 sq ft | Nature's Seed",Pasture Seeds > Pasture Seeds Mix > Mix for Sheep Forage,pasture,39.99 USD,1585.14,9830.0,6.2,"13429959135957232464, 2014283584867868703, gla_183668, gla_183669, gla_183670, gla_183906, gla_183907, gla_183908, gla_183976, gla_183977, gla_183978, gla_445286, gla_445847, gla_445848, pb-gls, pb-gls-0.5-a, pb-gls-1-a, pb-gls-2.5-a, pb-gps, pb-iwal, pb-iws, pb-iws-0.5-a, pb-iws-1-a, pb-iws-2.5-a, pb-mws, pb-mws-0.5-a, pb-mws-1-a, pb-mws-2.5-a"
gla_445848,"Sheep & Goat Pasture Seed Mix - High-Protein Transitional - 20 lb, Covers 20,000 sq ft | Nature's Seed",Pasture Seeds > Pasture Seeds Mix > Mix for Sheep Forage,pasture,69.99 USD,1585.14,9830.0,6.2,"13429959135957232464, 2014283584867868703, gla_183668, gla_183669, gla_183670, gla_183906, gla_183907, gla_183908, gla_183976, gla_183977, gla_183978, gla_445286, gla_445847, gla_445848, pb-gls, pb-gls-0.5-a, pb-gls-1-a, pb-gls-2.5-a, pb-gps, pb-iwal, pb-iws, pb-iws-0.5-a, pb-iws-1-a, pb-iws-2.5-a, pb-mws, pb-mws-0.5-a, pb-mws-1-a, pb-mws-2.5-a"
gla_445847,"Sheep & Goat Pasture Seed Mix - High-Protein Transitional - 50 lb, Covers 50,000 sq ft | Nature's Seed",Pasture Seeds > Pasture Seeds Mix > Mix for Sheep Forage,pasture,159.99 USD,1585.14,9830.0,6.2,"13429959135957232464, 2014283584867868703, gla_183668, gla_183669, gla_183670, gla_183906, gla_183907, gla_183908, gla_183976, gla_183977, gla_183978, gla_445286, gla_445847, gla_445848, pb-gls, pb-gls-0.5-a, pb-gls-1-a, pb-gls-2.5-a, pb-gps, pb-iwal, pb-iws, pb-iws-0.5-a, pb-iws-1-a, pb-iws-2.5-a, pb-mws, pb-mws-0.5-a, pb-mws-1-a, pb-mws-2.5-a"
gla_445281,"Horse Pasture Seed Mix - Cool-Adapted, No-Filler Forage - 10 lb, Covers 10,000 sq ft | Nature's Seed",Pasture Seeds > Pasture Seeds Mix > Mix for Horse Forage,pasture,39.99 USD,2457.47,9481.21,3.86,"10770751653865607062, 715889165840712996, gla_183549, gla_183550, gla_183551, gla_183577, gla_183578, gla_183579, gla_183605, gla_183606, gla_183607, gla_183661, gla_183662, gla_183663, gla_183745, gla_183746, gla_183747, gla_183829, gla_183830, gla_183831, gla_183857, gla_183858, gla_183859, gla_183913, gla_183941, gla_183942, gla_183943, gla_183969, gla_183970, gla_183971, gla_184025, gla_184334, gla_184335, gla_184336, gla_184337, gla_184338, gla_184339, gla_184340, gla_184341, gla_184418, gla_184419, gla_184420, gla_184421, gla_184422, gla_184423, gla_184424, gla_184425, gla_184794, gla_184795, gla_184796, gla_184797, gla_184798, gla_185062, gla_185063, gla_185064, gla_185535, gla_185536, gla_185537, gla_185538, gla_185539, gla_185540, gla_185541, gla_185542, gla_185571, gla_185572, gla_185573, gla_185574, gla_185575, gla_185576, gla_185577, gla_185578, gla_186367, gla_186368, gla_186369, gla_186370, gla_186371, gla_186833, gla_186834, gla_186835, gla_186861, gla_186862, gla_186863, gla_418467, gla_441053, gla_445281, gla_445849, gla_445850, pb-pswal, pb-pswh, pb-pswh-0.5-a, pb-pswh-1-a, pb-pswh-2.5-a, pb-satb, pb-sath, pb-sath-0.5-a, pb-sath-1-a, pb-sath-2.5-a, pb-satpg, pb-satpg-0.5-a, pb-satpg-1-a, pb-satpg-2.5-a, pb-swtb, pb-swth, pb-swtpg, pb-swtpg-0.5-a, pb-swtpg-1-a, pb-swtpg-2.5-a"
gla_445850,"Horse Pasture Seed Mix - Cool-Adapted, No-Filler Forage - 20 lb, Covers 20,000 sq ft | Nature's Seed",Pasture Seeds > Pasture Seeds Mix > Mix for Horse Forage,pasture,69.99 USD,2457.47,9481.21,3.86,"10770751653865607062, 715889165840712996, gla_183549, gla_183550, gla_183551, gla_183577, gla_183578, gla_183579, gla_183605, gla_183606, gla_183607, gla_183661, gla_183662, gla_183663, gla_183745, gla_183746, gla_183747, gla_183829, gla_183830, gla_183831, gla_183857, gla_183858, gla_183859, gla_183913, gla_183941, gla_183942, gla_183943, gla_183969, gla_183970, gla_183971, gla_184025, gla_184334, gla_184335, gla_184336, gla_184337, gla_184338, gla_184339, gla_184340, gla_184341, gla_184418, gla_184419, gla_184420, gla_184421, gla_184422, gla_184423, gla_184424, gla_184425, gla_184794, gla_184795, gla_184796, gla_184797, gla_184798, gla_185062, gla_185063, gla_185064, gla_185535, gla_185536, gla_185537, gla_185538, gla_185539, gla_185540, gla_185541, gla_185542, gla_185571, gla_185572, gla_185573, gla_185574, gla_185575, gla_185576, gla_185577, gla_185578, gla_186367, gla_186368, gla_186369, gla_186370, gla_186371, gla_186833, gla_186834, gla_186835, gla_186861, gla_186862, gla_186863, gla_418467, gla_441053, gla_445281, gla_445849, gla_445850, pb-pswal, pb-pswh, pb-pswh-0.5-a, pb-pswh-1-a, pb-pswh-2.5-a, pb-satb, pb-sath, pb-sath-0.5-a, pb-sath-1-a, pb-sath-2.5-a, pb-satpg, pb-satpg-0.5-a, pb-satpg-1-a, pb-satpg-2.5-a, pb-swtb, pb-swth, pb-swtpg, pb-swtpg-0.5-a, pb-swtpg-1-a, pb-swtpg-2.5-a"
gla_445849,"Horse Pasture Seed Mix - Cool-Adapted, No-Filler Forage - 50 lb, Covers 50,000 sq ft | Nature's Seed",Pasture Seeds > Pasture Seeds Mix > Mix for Horse Forage,pasture,159.99 USD,2457.47,9481.21,3.86,"10770751653865607062, 715889165840712996, gla_183549, gla_183550, gla_183551, gla_183577, gla_183578, gla_183579, gla_183605, gla_183606, gla_183607, gla_183661, gla_183662, gla_183663, gla_183745, gla_183746, gla_183747, gla_183829, gla_183830, gla_183831, gla_183857, gla_183858, gla_183859, gla_183913, gla_183941, gla_183942, gla_183943, gla_183969, gla_183970, gla_183971, gla_184025, gla_184334, gla_184335, gla_184336, gla_184337, gla_184338, gla_184339, gla_184340, gla_184341, gla_184418, gla_184419, gla_184420, gla_184421, gla_184422, gla_184423, gla_184424, gla_184425, gla_184794, gla_184795, gla_184796, gla_184797, gla_184798, gla_185062, gla_185063, gla_185064, gla_185535, gla_185536, gla_185537, gla_185538, gla_185539, gla_185540, gla_185541, gla_185542, gla_185571, gla_185572, gla_185573, gla_185574, gla_185575, gla_185576, gla_185577, gla_185578, gla_186367, gla_186368, gla_186369, gla_186370, gla_186371, gla_186833, gla_186834, gla_186835, gla_186861, gla_186862, gla_186863, gla_418467, gla_441053, gla_445281, gla_445849, gla_445850, pb-pswal, pb-pswh, pb-pswh-0.5-a, pb-pswh-1-a, pb-pswh-2.5-a, pb-satb, pb-sath, pb-sath-0.5-a, pb-sath-1-a, pb-sath-2.5-a, pb-satpg, pb-satpg-0.5-a, pb-satpg-1-a, pb-satpg-2.5-a, pb-swtb, pb-swth, pb-swtpg, pb-swtpg-0.5-a, pb-swtpg-1-a, pb-swtpg-2.5-a"
gla_446817,"Tortoise Forage & Habitat Seed Mix - 8-Species Drought-Tolerant - 10 lb, Covers 10,000 sq ft | Nature's Seed",Pasture Seeds > Pasture Seeds Mix > Mix for Tortoise Forage,pasture,190.39 USD,2296.12,7879.72,3.43,"12259452180464992562, 12974553985789960520, 6457921155476071782, gla_184431, gla_184432, gla_184433, gla_184434, gla_184435, gla_184436, gla_184437, gla_184438, gla_184439, gla_184440, gla_184575, gla_184576, gla_184577, gla_184578, gla_185321, gla_185322, gla_185323, gla_185324, gla_185955, gla_185956, gla_185957, gla_185958, gla_355806, gla_355807, gla_355808, gla_441551, gla_444240, gla_444250, gla_446817, gla_446818, gla_446819, pb-gpb, pb-gpb-0.5-a, pb-gpb-1-a, pb-gpb-2.5-a, pb-tort, pb-tort-1000-f, pb-tort-1500-f, pb-tort-2000-f, pb-tort-500-f, pb-tort-5000-f, pg-chin, pg-chin-1-lb, pg-chin-10-lb, pg-chin-25-lb, pg-chin-50-lb, pg-kopr, pg-kopr-1-lb, pg-kopr-10-lb, pg-kopr-25-lb, pg-kopr-50-lb, pg-rasa, pg-rasa-1-lb, pg-rasa-10-lb, pg-rasa-25-lb, pg-rasa-50-lb"
gla_440359,"Cattle Pasture Seed Mix - Cold Season Perennial Forage - 10 lb, Covers 20,000 sq ft | Nature's Seed",Pasture Seeds > Pasture Seeds Mix > Mix for Cow Forage,pasture,39.99 USD,2003.76,7185.29,3.59,"gla_183654, gla_183655, gla_183656, gla_183738, gla_183739, gla_183740, gla_183823, gla_183824, gla_183997, gla_183998, gla_183999, gla_185027, gla_185028, gla_185029, gla_185237, gla_185238, gla_185239, gla_185487, gla_185488, gla_185489, gla_185490, gla_185491, gla_185492, gla_185493, gla_185494, gla_186500, gla_186501, gla_186502, gla_186503, gla_186798, gla_186799, gla_186800, gla_355786, gla_355787, gla_355788, gla_440359, gla_446796, gla_446797, pb-glbc, pb-glbc-0.5-a, pb-glbc-1-a, pb-glbc-2.5-a, pb-gpbc, pb-gpbc-0.5-a, pb-gpbc-1-a, pb-gpbc-2.5-a, pb-gpdc, pb-iwbc, pb-iwbc-0.5-a, pb-iwbc-1-a, pb-iwbc-2.5-a, pg-atpo, pg-atpo-1-lb, pg-atpo-10-lb, pg-atpo-25-lb, pg-atpo-50-lb"
gla_446796,"Cattle Pasture Seed Mix - Cold Season Perennial Forage - 20 lb, Covers 40,000 sq ft | Nature's Seed",Pasture Seeds > Pasture Seeds Mix > Mix for Cow Forage,pasture,69.99 USD,2003.76,7185.29,3.59,"gla_183654, gla_183655, gla_183656, gla_183738, gla_183739, gla_183740, gla_183823, gla_183824, gla_183997, gla_183998, gla_183999, gla_185027, gla_185028, gla_185029, gla_185237, gla_185238, gla_185239, gla_185487, gla_185488, gla_185489, gla_185490, gla_185491, gla_185492, gla_185493, gla_185494, gla_186500, gla_186501, gla_186502, gla_186503, gla_186798, gla_186799, gla_186800, gla_355786, gla_355787, gla_355788, gla_440359, gla_446796, gla_446797, pb-glbc, pb-glbc-0.5-a, pb-glbc-1-a, pb-glbc-2.5-a, pb-gpbc, pb-gpbc-0.5-a, pb-gpbc-1-a, pb-gpbc-2.5-a, pb-gpdc, pb-iwbc, pb-iwbc-0.5-a, pb-iwbc-1-a, pb-iwbc-2.5-a, pg-atpo, pg-atpo-1-lb, pg-atpo-10-lb, pg-atpo-25-lb, pg-atpo-50-lb"
gla_446797,"Cattle Pasture Seed Mix - Cold Season Perennial Forage - 50 lb, Covers 100,000 sq ft | Nature's Seed",Pasture Seeds > Pasture Seeds Mix > Mix for Cow Forage,pasture,159.99 USD,2003.76,7185.29,3.59,"gla_183654, gla_183655, gla_183656, gla_183738, gla_183739, gla_183740, gla_183823, gla_183824, gla_183997, gla_183998, gla_183999, gla_185027, gla_185028, gla_185029, gla_185237, gla_185238, gla_185239, gla_185487, gla_185488, gla_185489, gla_185490, gla_185491, gla_185492, gla_185493, gla_185494, gla_186500, gla_186501, gla_186502, gla_186503, gla_186798, gla_186799, gla_186800, gla_355786, gla_355787, gla_355788, gla_440359, gla_446796, gla_446797, pb-glbc, pb-glbc-0.5-a, pb-glbc-1-a, pb-glbc-2.5-a, pb-gpbc, pb-gpbc-0.5-a, pb-gpbc-1-a, pb-gpbc-2.5-a, pb-gpdc, pb-iwbc, pb-iwbc-0.5-a, pb-iwbc-1-a, pb-iwbc-2.5-a, pg-atpo, pg-atpo-1-lb, pg-atpo-10-lb, pg-atpo-25-lb, pg-atpo-50-lb"
gla_445285,"Sheep Pasture Seed Mix - Transitional Zone, Drought-Tolerant - 10 lb, Covers 20,000 sq ft | Nature's Seed",Pasture Seeds > Pasture Seeds Mix > Mix for Sheep Forage,pasture,69.99 USD,1810.4,6568.66,3.63,"15785794808287785802, gla_183885, gla_183886, gla_183887, gla_183955, gla_183956, gla_183957, gla_184358, gla_184359, gla_184360, gla_184361, gla_184362, gla_184363, gla_184364, gla_184365, gla_184370, gla_184371, gla_184372, gla_184373, gla_184374, gla_184375, gla_184376, gla_184377, gla_406934, gla_406935, gla_406936, gla_445285, gla_445845, gla_445846, pb-pswhb, pb-pswhb-0.5-a, pb-pswhb-1-a, pb-pswhb-1000-f, pb-pswhb-1500-f, pb-pswhb-2.5-a, pb-pswhb-2000-f, pb-pswhb-500-f, pb-pswhb-5000-f, pb-psws, pb-psws-0.5-a, pb-psws-1-a, pb-psws-2.5-a, pb-satal, pb-sathb, pb-sathb-0.5-a, pb-sathb-1-a, pb-sathb-1000-f, pb-sathb-1500-f, pb-sathb-2.5-a, pb-sathb-2000-f, pb-sathb-500-f, pb-sathb-5000-f, pb-satp, pb-satp-1000-f, pb-satp-1500-f, pb-satp-2000-f, pb-satp-500-f, pb-satp-5000-f, pb-sats, pb-sats-0.5-a, pb-sats-1-a, pb-sats-2.5-a, pb-ssab-0.5-a, pb-ssab-1-a, pb-ssab-2.5-a, pb-ssah-0.5-a, pb-ssah-1-a, pb-ssah-2.5-a, pb-ssahb, pb-ssahb-0.5-a, pb-ssahb-1-a, pb-ssahb-1000-f, pb-ssahb-1500-f, pb-ssahb-2.5-a, pb-ssahb-2000-f, pb-ssahb-500-f, pb-ssahb-5000-f, pb-sshb, pb-sss, pb-sss-0.5-a, pb-sss-1-a, pb-sss-2.5-a, pb-swdh, pb-swdhb, pb-swdhb-0.5-a, pb-swdhb-1-a, pb-swdhb-1000-f, pb-swdhb-1500-f, pb-swdhb-2.5-a, pb-swdhb-2000-f, pb-swdhb-500-f, pb-swdhb-5000-f, pb-swds, pb-swds-0.5-a, pb-swds-1-a, pb-swds-2.5-a, pb-swtal, pb-swtal-0.5-a, pb-swtal-1-a, pb-swtal-2.5-a, pb-swtb-0.5-a, pb-swtb-1-a, pb-swtb-2.5-a, pb-swth-0.5-a, pb-swth-1-a, pb-swth-2.5-a, pb-swthb, pb-swthb-0.5-a, pb-swthb-1-a, pb-swthb-1000-f, pb-swthb-1500-f, pb-swthb-2.5-a, pb-swthb-2000-f, pb-swthb-500-f, pb-swthb-5000-f"
gla_445846,"Sheep Pasture Seed Mix - Transitional Zone, Drought-Tolerant - 20 lb, Covers 40,000 sq ft | Nature's Seed",Pasture Seeds > Pasture Seeds Mix > Mix for Sheep Forage,pasture,119.99 USD,1810.4,6568.66,3.63,"15785794808287785802, gla_183885, gla_183886, gla_183887, gla_183955, gla_183956, gla_183957, gla_184358, gla_184359, gla_184360, gla_184361, gla_184362, gla_184363, gla_184364, gla_184365, gla_184370, gla_184371, gla_184372, gla_184373, gla_184374, gla_184375, gla_184376, gla_184377, gla_406934, gla_406935, gla_406936, gla_445285, gla_445845, gla_445846, pb-pswhb, pb-pswhb-0.5-a, pb-pswhb-1-a, pb-pswhb-1000-f, pb-pswhb-1500-f, pb-pswhb-2.5-a, pb-pswhb-2000-f, pb-pswhb-500-f, pb-pswhb-5000-f, pb-psws, pb-psws-0.5-a, pb-psws-1-a, pb-psws-2.5-a, pb-satal, pb-sathb, pb-sathb-0.5-a, pb-sathb-1-a, pb-sathb-1000-f, pb-sathb-1500-f, pb-sathb-2.5-a, pb-sathb-2000-f, pb-sathb-500-f, pb-sathb-5000-f, pb-satp, pb-satp-1000-f, pb-satp-1500-f, pb-satp-2000-f, pb-satp-500-f, pb-satp-5000-f, pb-sats, pb-sats-0.5-a, pb-sats-1-a, pb-sats-2.5-a, pb-ssab-0.5-a, pb-ssab-1-a, pb-ssab-2.5-a, pb-ssah-0.5-a, pb-ssah-1-a, pb-ssah-2.5-a, pb-ssahb, pb-ssahb-0.5-a, pb-ssahb-1-a, pb-ssahb-1000-f, pb-ssahb-1500-f, pb-ssahb-2.5-a, pb-ssahb-2000-f, pb-ssahb-500-f, pb-ssahb-5000-f, pb-sshb, pb-sss, pb-sss-0.5-a, pb-sss-1-a, pb-sss-2.5-a, pb-swdh, pb-swdhb, pb-swdhb-0.5-a, pb-swdhb-1-a, pb-swdhb-1000-f, pb-swdhb-1500-f, pb-swdhb-2.5-a, pb-swdhb-2000-f, pb-swdhb-500-f, pb-swdhb-5000-f, pb-swds, pb-swds-0.5-a, pb-swds-1-a, pb-swds-2.5-a, pb-swtal, pb-swtal-0.5-a, pb-swtal-1-a, pb-swtal-2.5-a, pb-swtb-0.5-a, pb-swtb-1-a, pb-swtb-2.5-a, pb-swth-0.5-a, pb-swth-1-a, pb-swth-2.5-a, pb-swthb, pb-swthb-0.5-a, pb-swthb-1-a, pb-swthb-1000-f, pb-swthb-1500-f, pb-swthb-2.5-a, pb-swthb-2000-f, pb-swthb-500-f, pb-swthb-5000-f"
