Year,Month,Campaign Name,Campaign ID,Ad Group Name,Ad Group ID,Keyword Text,Match Type,Keyword Status,Quality Score,Expected CTR,Ad Relevance,Landing Page Exp.,Impressions,Clicks,CTR,Cost ($),Avg CPC ($),Conversions,Conv. Value ($),ROAS
2022,2022-03-01,California | Search | Best Grass Seed,16460791884,Best Grass Seed Keyword,136905091431,best grass seed for california,PHRASE,ENABLED,,,,,188,31,0.164893617,138.26,4.46,0,0,0
2023,2023-11-01,Search | Categories (Top) | ROAS,20455141169,Cattle,153413986075,cattle pasture seed,EXACT,ENABLED,,,,,134,30,0.223880597,44.24,1.47,1.5,120.8,2.73
2023,2023-11-01,Search | Categories (Top) | ROAS,20455141169,Cattle,153413986075,cow pasture seed,EXACT,ENABLED,,,,,8,3,0.375,1.51,0.5,0,0,0
2023,2023-11-01,Search | Categories (Top) | ROAS,20455141169,Cattle,153413986075,cattle forage,EXACT,ENABLED,,,,,11,2,0.1818181818,1.05,0.53,0,0,0
2023,2023-11-01,Search | Categories (Top) | ROAS,20455141169,Cattle,153413986075,cattle forage,PHRASE,PAUSED,,,,,274,13,0.04744525547,8.59,0.66,0,0,0
2023,2023-11-01,Search | Categories (Top) | ROAS,20455141169,Cattle,153413986075,cattle pasture seed,PHRASE,PAUSED,,,,,49,7,0.1428571429,5.32,0.76,0,0,0
2023,2023-11-01,Search | Categories (Top) | ROAS,20455141169,Cattle,153413986075,pasture mix for beef cattle,PHRASE,ENABLED,,,,,14,0,0.00%,0,0,0,0,0
2023,2023-11-01,Search | Categories (Top) | ROAS,20455141169,Cattle,153413986075,beef cattle pasture seed,EXACT,PAUSED,,,,,17,5,0.2941176471,3.73,0.75,0,0,0
2023,2023-11-01,Search | Categories (Top) | ROAS,20455141169,Cattle,153413986075,winter pasture seed mix for cattle,EXACT,PAUSED,,,,,19,5,0.2631578947,3.07,0.61,0,0,0
2023,2023-11-01,Search | Categories (Top) | ROAS,20455141169,Cattle,153413986075,cow pasture seed,PHRASE,ENABLED,,,,,145,13,0.08965517241,9.1,0.7,0,0,0
2023,2023-11-01,Search | Categories (Top) | ROAS,20455141169,Cattle,153413986075,best grass for cattle grazing,PHRASE,PAUSED,,,,,51,5,0.09803921569,3.3,0.66,0,0,0
2023,2023-11-01,Search | Categories (Top) | ROAS,20455141169,Cattle,153413986075,best grass for cattle grazing,EXACT,PAUSED,,,,,74,9,0.1216216216,9.03,1,0,0,0
2023,2023-11-01,Search | Categories (Top) | ROAS,20455141169,Cattle,153413986075,pasture mix for beef cattle,EXACT,ENABLED,,,,,10,4,0.4,2.11,0.53,0,0,0
2023,2023-11-01,Search | Categories (Top) | ROAS,20455141169,Cattle,153413986075,cow forage,PHRASE,ENABLED,,,,,221,17,0.07692307692,7.69,0.45,0,0,0
2023,2023-11-01,Search | Categories (Top) | ROAS,20455141169,Cattle,153413986075,cow forage,EXACT,ENABLED,,,,,2,0,0.00%,0,0,0,0,0
2023,2023-11-01,Search | Categories (Top) | ROAS,20455141169,Cattle,153413986075,winter pasture seed mix for cattle,PHRASE,ENABLED,,,,,21,1,0.04761904762,0.03,0.03,0,0,0
2023,2023-11-01,Search | Categories (Top) | ROAS,20455141169,Goat,153413986315,goat pasture seed,EXACT,ENABLED,,,,,61,17,0.2786885246,19.38,1.14,0,0,0
2023,2023-11-01,Search | Categories (Top) | ROAS,20455141169,Goat,153413986315,goat pasture seed mix,EXACT,PAUSED,,,,,19,1,0.05263157895,0.38,0.38,0,0,0
2023,2023-11-01,Search | Categories (Top) | ROAS,20455141169,Goat,153413986315,goat forage,PHRASE,PAUSED,,,,,148,7,0.0472972973,2.88,0.41,0,0,0
2023,2023-11-01,Search | Categories (Top) | ROAS,20455141169,Goat,153413986315,goat pasture seed mix,PHRASE,ENABLED,,,,,23,5,0.2173913043,5.21,1.04,0,0,0
2023,2023-11-01,Search | Categories (Top) | ROAS,20455141169,Goat,153413986315,goat pasture seed,PHRASE,PAUSED,,,,,16,5,0.3125,3.88,0.78,0,0,0
2023,2023-11-01,Search | Categories (Top) | ROAS,20455141169,Goat,153413986315,goat forage,EXACT,PAUSED,,,,,26,3,0.1153846154,1.4,0.47,0,0,0
2023,2023-11-01,Search | Categories (Top) | ROAS,20455141169,Goat,153413986315,goat forage seed mix,PHRASE,PAUSED,,,,,8,2,0.25,2.1,1.05,0,0,0
2023,2023-11-01,Search | Categories (Top) | ROAS,20455141169,Goat,153413986315,goat forage seed mix,EXACT,PAUSED,,,,,40,17,0.425,14.82,0.87,0,0,0
2023,2023-11-01,Search | Categories (Top) | ROAS,20455141169,Grass Seed,152967418712,grass seed,PHRASE,ENABLED,,,,,2940,312,0.106122449,190.76,0.61,3,73.25,0.38
2023,2023-11-01,Search | Categories (Top) | ROAS,20455141169,Grass Seed,152967418712,grass seed,EXACT,PAUSED,,,,,163,9,0.05521472393,13.48,1.5,1,64.25,4.77
2023,2023-11-01,Search | Categories (Top) | ROAS,20455141169,Grass Seed,152967418712,lawn seed,EXACT,ENABLED,,,,,39,3,0.07692307692,4.16,1.39,0,0,0
2023,2023-11-01,Search | Categories (Top) | ROAS,20455141169,Grass Seed,152967418712,lawn seed,PHRASE,ENABLED,,,,,639,59,0.09233176839,33.95,0.58,2,183.11,5.39
2023,2023-11-01,Search | Categories (Top) | ROAS,20455141169,Horse,153413986235,horse pasture seed,EXACT,PAUSED,,,,,76,11,0.1447368421,15.22,1.38,0,0,0
2023,2023-11-01,Search | Categories (Top) | ROAS,20455141169,Horse,153413986235,equine pasture seed mix,EXACT,PAUSED,,,,,106,13,0.1226415094,10.55,0.81,0,0,0
2023,2023-11-01,Search | Categories (Top) | ROAS,20455141169,Horse,153413986235,grass seed for horses fields,EXACT,ENABLED,,,,,10,1,0.1,0.67,0.67,0,0,0
2023,2023-11-01,Search | Categories (Top) | ROAS,20455141169,Horse,153413986235,horse forage,PHRASE,PAUSED,,,,,162,6,0.03703703704,7.5,1.25,0,0,0
2023,2023-11-01,Search | Categories (Top) | ROAS,20455141169,Horse,153413986235,horse pasture seed,PHRASE,ENABLED,,,,,377,38,0.100795756,36.45,0.96,4,1364.07,37.42
2023,2023-11-01,Search | Categories (Top) | ROAS,20455141169,Horse,153413986235,best seed for horse pasture,PHRASE,PAUSED,,,,,6,1,0.1666666667,0.18,0.18,0,0,0
2023,2023-11-01,Search | Categories (Top) | ROAS,20455141169,Horse,153413986235,best pasture grass for horses,EXACT,PAUSED,,,,,44,9,0.2045454545,4.83,0.54,0,0,0
2023,2023-11-01,Search | Categories (Top) | ROAS,20455141169,Horse,153413986235,equine pasture mix,PHRASE,ENABLED,,,,,14,3,0.2142857143,0.51,0.17,0,0,0
2023,2023-11-01,Search | Categories (Top) | ROAS,20455141169,Horse,153413986235,horse forage,EXACT,PAUSED,,,,,7,0,0.00%,0,0,0,0,0
2023,2023-11-01,Search | Categories (Top) | ROAS,20455141169,Horse,153413986235,equine pasture seed mix,PHRASE,ENABLED,,,,,4,2,0.5,2.17,1.08,0,0,0
2023,2023-11-01,Search | Categories (Top) | ROAS,20455141169,Horse,153413986235,best pasture grass for horses,PHRASE,PAUSED,,,,,33,5,0.1515151515,13.48,2.7,0,0,0
2023,2023-11-01,Search | Categories (Top) | ROAS,20455141169,Horse,153413986235,grass seed for horses fields,PHRASE,PAUSED,,,,,62,10,0.1612903226,9.68,0.97,1,163.21,16.86
2023,2023-11-01,Search | Categories (Top) | ROAS,20455141169,Horse,153413986235,best pasture seed for horses,PHRASE,ENABLED,,,,,252,40,0.1587301587,34.89,0.87,0,0,0
2023,2023-11-01,Search | Categories (Top) | ROAS,20455141169,Horse,153413986235,best pasture seed for horses,EXACT,PAUSED,,,,,7,1,0.1428571429,1.28,1.28,0,0,0
2023,2023-11-01,Search | Categories (Top) | ROAS,20455141169,Horse,153413986235,best seed for horse pasture,EXACT,PAUSED,,,,,50,12,0.24,13.21,1.1,1,355.93,26.94
2023,2023-11-01,Search | Categories (Top) | ROAS,20455141169,Microclover,153784194196,microclover,PHRASE,PAUSED,,,,,48,1,0.02083333333,1.46,1.46,0,0,0
2023,2023-11-01,Search | Categories (Top) | ROAS,20455141169,Microclover,153784194196,microclover,EXACT,PAUSED,,,,,49,1,0.02040816327,1.38,1.38,0,0,0
2023,2023-11-01,Search | Categories (Top) | ROAS,20455141169,Pasture Seed,152967418752,pasture seed,PHRASE,ENABLED,,,,,2061,225,0.1091703057,218.43,0.97,0,0,0
2023,2023-11-01,Search | Categories (Top) | ROAS,20455141169,Pasture Seed,152967418752,pasture seed,EXACT,ENABLED,,,,,424,60,0.141509434,91.07,1.52,1,139.03,1.53
2023,2023-11-01,Search | Categories (Top) | ROAS,20455141169,Pig,153413986715,pig pasture seed,EXACT,PAUSED,,,,,16,6,0.375,4.77,0.8,0,0,0
2023,2023-11-01,Search | Categories (Top) | ROAS,20455141169,Pig,153413986715,pig pasture seed,PHRASE,ENABLED,,,,,31,5,0.1612903226,5.62,1.12,2,97.26,17.31
2023,2023-11-01,Search | Categories (Top) | ROAS,20455141169,Pig,153413986715,pig forage,PHRASE,ENABLED,,,,,239,4,0.01673640167,2.62,0.66,0,0,0
2023,2023-11-01,Search | Categories (Top) | ROAS,20455141169,Pig,153413986715,pig forage,EXACT,ENABLED,,,,,95,4,0.04210526316,1.7,0.42,0,0,0
2023,2023-11-01,Search | Categories (Top) | ROAS,20455141169,Poultry,153413986555,chicken forage seed mix,EXACT,PAUSED,,,,,28,9,0.3214285714,9.09,1.01,0,0,0
2023,2023-11-01,Search | Categories (Top) | ROAS,20455141169,Poultry,153413986555,chicken pasture seed,EXACT,PAUSED,,,,,39,5,0.1282051282,4.98,1,1,2.59,0.52
2023,2023-11-01,Search | Categories (Top) | ROAS,20455141169,Poultry,153413986555,chicken pasture seed,PHRASE,PAUSED,,,,,36,4,0.1111111111,6.14,1.53,0,0,0
2023,2023-11-01,Search | Categories (Top) | ROAS,20455141169,Poultry,153413986555,chicken forage,PHRASE,ENABLED,,,,,69,6,0.08695652174,3.12,0.52,0,0,0
2023,2023-11-01,Search | Categories (Top) | ROAS,20455141169,Poultry,153413986555,poultry pasture seed,EXACT,PAUSED,,,,,9,2,0.2222222222,4.97,2.48,0,0,0
2023,2023-11-01,Search | Categories (Top) | ROAS,20455141169,Poultry,153413986555,chicken forage seed mix,PHRASE,ENABLED,,,,,52,12,0.2307692308,7.6,0.63,1,3.27,0.43
2023,2023-11-01,Search | Categories (Top) | ROAS,20455141169,Poultry,153413986555,poultry pasture seed,PHRASE,ENABLED,,,,,21,2,0.09523809524,1.27,0.64,0,0,0
2023,2023-11-01,Search | Categories (Top) | ROAS,20455141169,Poultry,153413986555,chicken forage,EXACT,ENABLED,,,,,5,1,0.2,0.6,0.6,0,0,0
2023,2023-11-01,Search | Categories (Top) | ROAS,20455141169,Poultry,153413986555,poultry forage,EXACT,ENABLED,,,,,19,3,0.1578947368,1.1,0.37,0,0,0
2023,2023-11-01,Search | Categories (Top) | ROAS,20455141169,Sheep,153413986275,sheep pasture seed,PHRASE,PAUSED,,,,,72,14,0.1944444444,20.26,1.45,2.07,2.21,0.11
2023,2023-11-01,Search | Categories (Top) | ROAS,20455141169,Sheep,153413986275,sheep pasture seed,EXACT,PAUSED,,,,,48,15,0.3125,33.61,2.24,0,0,0
2023,2023-11-01,Search | Categories (Top) | ROAS,20455141169,Sheep,153413986275,sheep forage,PHRASE,PAUSED,,,,,129,11,0.08527131783,10.87,0.99,0,0,0
2023,2023-11-01,Search | Categories (Top) | ROAS,20455141169,Sheep,153413986275,sheep forage,EXACT,PAUSED,,,,,44,2,0.04545454545,1.43,0.71,0,0,0
2023,2023-11-01,Search | Categories (Top) | ROAS,20455141169,White Dutch Clover,153784194156,white clover,EXACT,PAUSED,,,,,18,3,0.1666666667,3.92,1.31,0,0,0
2023,2023-11-01,Search | Categories (Top) | ROAS,20455141169,White Dutch Clover,153784194156,white dutch clover,PHRASE,PAUSED,,,,,26,0,0.00%,0,0,0,0,0
2023,2023-11-01,Search | Categories (Top) | ROAS,20455141169,White Dutch Clover,153784194156,white clover,PHRASE,PAUSED,,,,,48,4,0.08333333333,7.58,1.9,0,0,0
2023,2023-11-01,Search | Categories (Top) | ROAS,20455141169,White Dutch Clover,153784194156,white dutch clover,EXACT,PAUSED,,,,,96,15,0.15625,9.14,0.61,0,0,0
2023,2023-11-01,US | Search | Microclover,20699820704,Microclover,156539168044,microclover,PHRASE,ENABLED,,,,,224,22,0.09821428571,63.77,2.9,2,60.89,0.95
2023,2023-11-01,US | Search | Microclover,20699820704,Microclover,156539168044,microclover,EXACT,ENABLED,,,,,450,58,0.1288888889,173.99,3,0,0,0
2023,2023-12-01,Search | Brand | ROAS,187765054,Brand,10298742694,natures seed,EXACT,ENABLED,10,ABOVE_AVERAGE,ABOVE_AVERAGE,ABOVE_AVERAGE,751,505,0.672436751,268.57,0.53,31.09,2399.43,8.93
2023,2023-12-01,Search | Brand | ROAS,187765054,Brand,10298742694,natures seed,PHRASE,PAUSED,10,ABOVE_AVERAGE,ABOVE_AVERAGE,ABOVE_AVERAGE,279,76,0.2724014337,441.82,5.81,2.76,67.05,0.15
2023,2023-12-01,Search | Brand | ROAS,187765054,Brand,10298742694,naturesseed,PHRASE,PAUSED,8,ABOVE_AVERAGE,BELOW_AVERAGE,ABOVE_AVERAGE,66,36,0.5454545455,49.18,1.37,5.2,242.28,4.93
2023,2023-12-01,Search | Brand | ROAS,187765054,Brand,10298742694,naturesseed,EXACT,ENABLED,8,ABOVE_AVERAGE,BELOW_AVERAGE,ABOVE_AVERAGE,81,57,0.7037037037,68.02,1.19,1.57,42.57,0.63
2023,2023-12-01,Search | Brand | ROAS,187765054,Brand,10298742694,naturesseed.com,PHRASE,PAUSED,8,ABOVE_AVERAGE,BELOW_AVERAGE,ABOVE_AVERAGE,7,1,0.1428571429,19.21,19.21,0,0,0
2023,2023-12-01,Search | Brand | ROAS,187765054,Brand,10298742694,naturesseed.com,EXACT,PAUSED,8,ABOVE_AVERAGE,BELOW_AVERAGE,ABOVE_AVERAGE,17,12,0.7058823529,16.41,1.37,2.24,50.86,3.1
2023,2023-12-01,Search | Categories (Top) | ROAS,20455141169,Cattle,153413986075,cattle pasture seed,EXACT,ENABLED,,,,,129,16,0.1240310078,4.35,0.27,0,0,0
2023,2023-12-01,Search | Categories (Top) | ROAS,20455141169,Cattle,153413986075,cow pasture seed,EXACT,ENABLED,,,,,3,2,0.6666666667,0.7,0.35,0,0,0
2023,2023-12-01,Search | Categories (Top) | ROAS,20455141169,Cattle,153413986075,cattle forage,EXACT,ENABLED,,,,,2,0,0.00%,0,0,0,0,0
2023,2023-12-01,Search | Categories (Top) | ROAS,20455141169,Cattle,153413986075,pasture mix for beef cattle,PHRASE,ENABLED,,,,,78,13,0.1666666667,2,0.15,0,0,0
2023,2023-12-01,Search | Categories (Top) | ROAS,20455141169,Cattle,153413986075,cow pasture seed,PHRASE,ENABLED,,,,,220,21,0.09545454545,4,0.19,0,0,0
2023,2023-12-01,Search | Categories (Top) | ROAS,20455141169,Cattle,153413986075,dairy cow pasture seed,EXACT,ENABLED,,,,,1,1,1,0.35,0.35,0,0,0
2023,2023-12-01,Search | Categories (Top) | ROAS,20455141169,Cattle,153413986075,pasture mix for beef cattle,EXACT,ENABLED,,,,,33,2,0.06060606061,0.45,0.23,0,0,0
2023,2023-12-01,Search | Categories (Top) | ROAS,20455141169,Cattle,153413986075,cow forage,PHRASE,ENABLED,,,,,441,31,0.07029478458,11.23,0.36,0,0,0
2023,2023-12-01,Search | Categories (Top) | ROAS,20455141169,Cattle,153413986075,cow forage,EXACT,ENABLED,,,,,1,0,0.00%,0,0,0,0,0
2023,2023-12-01,Search | Categories (Top) | ROAS,20455141169,Cattle,153413986075,winter pasture seed mix for cattle,PHRASE,ENABLED,,,,,18,3,0.1666666667,0.91,0.3,0,0,0
2023,2023-12-01,Search | Categories (Top) | ROAS,20455141169,Grass Seed,152967418712,grass seed,PHRASE,ENABLED,,,,,211,17,0.08056872038,6.28,0.37,0,0,0
2023,2023-12-01,Search | Categories (Top) | ROAS,20455141169,Grass Seed,152967418712,lawn seed,EXACT,ENABLED,,,,,1,0,0.00%,0,0,0,0,0
2023,2023-12-01,Search | Categories (Top) | ROAS,20455141169,Grass Seed,152967418712,lawn seed,PHRASE,ENABLED,,,,,60,2,0.03333333333,0.21,0.1,0,0,0
2023,2023-12-01,Search | Categories (Top) | ROAS,20455141169,Horse,153413986235,grass seed for horses fields,EXACT,ENABLED,,,,,5,2,0.4,1.53,0.77,0,0,0
2023,2023-12-01,Search | Categories (Top) | ROAS,20455141169,Horse,153413986235,horse pasture seed,PHRASE,ENABLED,,,,,557,81,0.1454219031,54.05,0.67,2,531.5,9.83
2023,2023-12-01,Search | Categories (Top) | ROAS,20455141169,Horse,153413986235,equine pasture mix,PHRASE,ENABLED,,,,,11,0,0.00%,0,0,0,0,0
2023,2023-12-01,Search | Categories (Top) | ROAS,20455141169,Horse,153413986235,equine pasture seed mix,PHRASE,ENABLED,,,,,35,2,0.05714285714,0.2,0.1,0,0,0
2023,2023-12-01,Search | Categories (Top) | ROAS,20455141169,Horse,153413986235,best pasture seed for horses,PHRASE,ENABLED,,,,,383,44,0.1148825065,22.13,0.5,0.19,14.7,0.66
2023,2023-12-01,Search | Categories (Top) | ROAS,20455141169,Pasture Seed,152967418752,pasture seed,PHRASE,ENABLED,,,,,279,22,0.07885304659,12.92,0.59,0,0,0
2023,2023-12-01,Search | Categories (Top) | ROAS,20455141169,Pasture Seed,152967418752,pasture seed,EXACT,ENABLED,,,,,60,5,0.08333333333,1.72,0.34,0,0,0
2023,2023-12-01,Search | Categories (Top) | ROAS,20455141169,Pig,153413986715,best pasture grass for pigs,EXACT,ENABLED,,,,,1,0,0.00%,0,0,0,0,0
2023,2023-12-01,Search | Categories (Top) | ROAS,20455141169,Pig,153413986715,pig pasture seed,PHRASE,ENABLED,,,,,63,10,0.1587301587,4.84,0.48,0,0,0
2023,2023-12-01,Search | Categories (Top) | ROAS,20455141169,Pig,153413986715,pig forage,EXACT,ENABLED,,,,,27,0,0.00%,0,0,0,0,0
2024,2024-01-01,Search | Brand | ROAS,187765054,Brand,10298742694,natures seed,EXACT,ENABLED,10,ABOVE_AVERAGE,ABOVE_AVERAGE,ABOVE_AVERAGE,944,592,62.71%,375.85,0.63,53.53,3880.11,10.32
2024,2024-01-01,Search | Brand | ROAS,187765054,Brand,10298742694,natures seed,PHRASE,PAUSED,10,ABOVE_AVERAGE,ABOVE_AVERAGE,ABOVE_AVERAGE,395,82,20.76%,514.05,6.27,4,43.87,0.09
2024,2024-01-01,Search | Brand | ROAS,187765054,Brand,10298742694,naturesseed,PHRASE,PAUSED,8,ABOVE_AVERAGE,BELOW_AVERAGE,ABOVE_AVERAGE,99,47,47.47%,50.18,1.07,3.01,307.99,6.14
2024,2024-01-01,Search | Brand | ROAS,187765054,Brand,10298742694,naturesseed,EXACT,ENABLED,8,ABOVE_AVERAGE,BELOW_AVERAGE,ABOVE_AVERAGE,71,49,69.01%,66.37,1.35,7.82,346.61,5.22
2024,2024-01-01,Search | Brand | ROAS,187765054,Brand,10298742694,naturesseed.com,PHRASE,PAUSED,8,ABOVE_AVERAGE,BELOW_AVERAGE,ABOVE_AVERAGE,17,3,17.65%,5.79,1.93,0,0,0
2024,2024-01-01,Search | Brand | ROAS,187765054,Brand,10298742694,naturesseed.com,EXACT,PAUSED,8,ABOVE_AVERAGE,BELOW_AVERAGE,ABOVE_AVERAGE,22,16,72.73%,11.17,0.7,3,43.54,3.9
2024,2024-01-01,Search | Categories (Top) | ROAS,20455141169,Alpaca,153413986475,alpaca pasture seed,PHRASE,ENABLED,,,,,1,0,0.00%,0,0,0,0,0
2024,2024-01-01,Search | Categories (Top) | ROAS,20455141169,Cattle,153413986075,cattle pasture seed,EXACT,ENABLED,,,,,221,41,18.55%,21.86,0.53,0,0,0
2024,2024-01-01,Search | Categories (Top) | ROAS,20455141169,Cattle,153413986075,cow pasture seed,EXACT,ENABLED,,,,,12,1,8.33%,0.2,0.2,0,0,0
2024,2024-01-01,Search | Categories (Top) | ROAS,20455141169,Cattle,153413986075,cattle forage,EXACT,ENABLED,,,,,1,0,0.00%,0,0,0,0,0
2024,2024-01-01,Search | Categories (Top) | ROAS,20455141169,Cattle,153413986075,pasture mix for beef cattle,PHRASE,ENABLED,,,,,196,19,9.69%,9.81,0.52,0.19,65.82,6.71
2024,2024-01-01,Search | Categories (Top) | ROAS,20455141169,Cattle,153413986075,beef cattle pasture seed mix,PHRASE,ENABLED,,,,,1,0,0.00%,0,0,0,0,0
2024,2024-01-01,Search | Categories (Top) | ROAS,20455141169,Cattle,153413986075,cow pasture seed,PHRASE,ENABLED,,,,,386,56,14.51%,22.88,0.41,0,0,0
2024,2024-01-01,Search | Categories (Top) | ROAS,20455141169,Cattle,153413986075,cattle grass seed,PHRASE,ENABLED,,,,,14,0,0.00%,0,0,0,0,0
2024,2024-01-01,Search | Categories (Top) | ROAS,20455141169,Cattle,153413986075,best grass seed for cattle pasture,PHRASE,ENABLED,,,,,4,1,25.00%,0.5,0.5,0,0,0
2024,2024-01-01,Search | Categories (Top) | ROAS,20455141169,Cattle,153413986075,best cattle pasture mix,PHRASE,ENABLED,,,,,28,2,7.14%,1.19,0.59,0,0,0
2024,2024-01-01,Search | Categories (Top) | ROAS,20455141169,Cattle,153413986075,dairy cow pasture seed,EXACT,ENABLED,,,,,3,1,33.33%,1.28,1.28,0,0,0
2024,2024-01-01,Search | Categories (Top) | ROAS,20455141169,Cattle,153413986075,pasture mix for beef cattle,EXACT,ENABLED,,,,,62,15,24.19%,6.54,0.44,0,0,0
2024,2024-01-01,Search | Categories (Top) | ROAS,20455141169,Cattle,153413986075,cattle seed,PHRASE,ENABLED,,,,,4,0,0.00%,0,0,0,0,0
2024,2024-01-01,Search | Categories (Top) | ROAS,20455141169,Cattle,153413986075,best pasture seed mix for cattle,BROAD,REMOVED,,,,,1,0,0.00%,0,0,0,0,0
2024,2024-01-01,Search | Categories (Top) | ROAS,20455141169,Cattle,153413986075,cow forage,PHRASE,ENABLED,,,,,655,44,6.72%,18.58,0.42,1,100.43,5.41
2024,2024-01-01,Search | Categories (Top) | ROAS,20455141169,Cattle,153413986075,best pasture seed for cattle,PHRASE,ENABLED,,,,,6,1,16.67%,0.29,0.29,0,0,0
2024,2024-01-01,Search | Categories (Top) | ROAS,20455141169,Cattle,153413986075,beef cattle pasture seed,PHRASE,ENABLED,,,,,1,0,0.00%,0,0,0,0,0
2024,2024-01-01,Search | Categories (Top) | ROAS,20455141169,Cattle,153413986075,best pasture seed mix for cattle,PHRASE,ENABLED,,,,,1,0,0.00%,0,0,0,0,0
2024,2024-01-01,Search | Categories (Top) | ROAS,20455141169,Cattle,153413986075,best seed for cattle pasture,PHRASE,ENABLED,,,,,1,0,0.00%,0,0,0,0,0
2024,2024-01-01,Search | Categories (Top) | ROAS,20455141169,Cattle,153413986075,winter pasture seed mix for cattle,PHRASE,ENABLED,,,,,20,7,35.00%,2.54,0.36,0,0,0
2024,2024-01-01,Search | Categories (Top) | ROAS,20455141169,Cattle,153413986075,best grass seeds for cows,PHRASE,ENABLED,,,,,2,0,0.00%,0,0,0,0,0
2024,2024-01-01,Search | Categories (Top) | ROAS,20455141169,Goat,153413986315,goat pasture seed,EXACT,ENABLED,,,,,2,0,0.00%,0,0,0,0,0
2024,2024-01-01,Search | Categories (Top) | ROAS,20455141169,Goat,153413986315,pasture seed for goats,PHRASE,ENABLED,,,,,2,1,50.00%,3.02,3.02,0,0,0
2024,2024-01-01,Search | Categories (Top) | ROAS,20455141169,Goat,153413986315,goat pasture seed mix,PHRASE,ENABLED,,,,,4,1,25.00%,0.29,0.29,0,0,0
2024,2024-01-01,Search | Categories (Top) | ROAS,20455141169,Grass Seed,152967418712,grass seed,PHRASE,ENABLED,,,,,158,19,12.03%,8.26,0.43,0,0,0
2024,2024-01-01,Search | Categories (Top) | ROAS,20455141169,Grass Seed,152967418712,lawn seed,EXACT,ENABLED,,,,,1,0,0.00%,0,0,0,0,0
2024,2024-01-01,Search | Categories (Top) | ROAS,20455141169,Grass Seed,152967418712,lawn seed,PHRASE,ENABLED,,,,,15,1,6.67%,1.14,1.14,0,0,0
2024,2024-01-01,Search | Categories (Top) | ROAS,20455141169,Horse,153413986235,horse pasture seed,BROAD,REMOVED,,,,,1,0,0.00%,0,0,0,0,0
2024,2024-01-01,Search | Categories (Top) | ROAS,20455141169,Horse,153413986235,grass seed for horses fields,EXACT,ENABLED,,,,,13,3,23.08%,1.36,0.45,0,0,0
2024,2024-01-01,Search | Categories (Top) | ROAS,20455141169,Horse,153413986235,pasture seed for horses,PHRASE,ENABLED,,,,,19,0,0.00%,0,0,0,0,0
2024,2024-01-01,Search | Categories (Top) | ROAS,20455141169,Horse,153413986235,horse pasture seed,PHRASE,ENABLED,,,,,1239,180,14.53%,171.85,0.95,3,759.24,4.42
2024,2024-01-01,Search | Categories (Top) | ROAS,20455141169,Horse,153413986235,equine pasture mix,PHRASE,ENABLED,,,,,52,8,15.38%,8.03,1,1,34.2,4.26
2024,2024-01-01,Search | Categories (Top) | ROAS,20455141169,Horse,153413986235,equine pasture seed mix,PHRASE,ENABLED,,,,,49,8,16.33%,3.71,0.46,0,0,0
2024,2024-01-01,Search | Categories (Top) | ROAS,20455141169,Horse,153413986235,pasture grass seed for horses,PHRASE,ENABLED,,,,,17,4,23.53%,2.16,0.54,0,0,0
2024,2024-01-01,Search | Categories (Top) | ROAS,20455141169,Horse,153413986235,best pasture seed for horses,PHRASE,ENABLED,,,,,630,77,12.22%,46.46,0.6,0,0,0
2024,2024-01-01,Search | Categories (Top) | ROAS,20455141169,Microclover,153784194196,microclover seed,PHRASE,ENABLED,,,,,2,0,0.00%,0,0,0,0,0
2024,2024-01-01,Search | Categories (Top) | ROAS,20455141169,Pasture Seed,152967418752,pasture seed,PHRASE,ENABLED,,,,,119,4,3.36%,2.49,0.62,0,0,0
2024,2024-01-01,Search | Categories (Top) | ROAS,20455141169,Pasture Seed,152967418752,pasture seed,EXACT,ENABLED,,,,,33,4,12.12%,5.4,1.35,0,0,0
2024,2024-01-01,Search | Categories (Top) | ROAS,20455141169,Pig,153413986715,pig pasture seed mix,PHRASE,ENABLED,,,,,3,0,0.00%,0,0,0,0,0
2024,2024-01-01,Search | Categories (Top) | ROAS,20455141169,Pig,153413986715,best pasture grass for pigs,EXACT,ENABLED,,,,,12,4,33.33%,1.83,0.46,0,0,0
2024,2024-01-01,Search | Categories (Top) | ROAS,20455141169,Pig,153413986715,best pasture grass for pigs,PHRASE,ENABLED,,,,,6,1,16.67%,0.16,0.16,0,0,0
2024,2024-01-01,Search | Categories (Top) | ROAS,20455141169,Pig,153413986715,pig pasture seed,PHRASE,ENABLED,,,,,117,28,23.93%,14.19,0.51,1,137.38,9.68
2024,2024-01-01,Search | Categories (Top) | ROAS,20455141169,Pig,153413986715,pig forage,PHRASE,ENABLED,,,,,85,1,1.18%,0.08,0.08,0,0,0
2024,2024-01-01,Search | Categories (Top) | ROAS,20455141169,Pig,153413986715,pig forage,EXACT,ENABLED,,,,,7,0,0.00%,0,0,0,0,0
2024,2024-01-01,Search | Categories (Top) | ROAS,20455141169,Poultry,153413986555,chicken forage,PHRASE,ENABLED,,,,,1,0,0.00%,0,0,0,0,0
2024,2024-01-01,Search | Categories (Top) | ROAS,20455141169,Poultry,153413986555,poultry forage seed mix,EXACT,ENABLED,,,,,1,1,100.00%,1.24,1.24,0,0,0
2024,2024-01-01,Search | Categories (Top) | ROAS,20455141169,Sheep,153413986275,best pasture mix for sheep,PHRASE,ENABLED,,,,,7,1,14.29%,0.51,0.51,0,0,0
