Year,Month,Campaign ID,Campaign Name,Campaign Status,Channel Type,Impressions,Clicks,CTR,Cost ($),Avg CPC ($),Conversions,Conv. Value ($),Cost/Conv ($),ROAS,Search Impr. Share,Search Lost IS (Budget),Search Lost IS (Rank),Interactions,Interaction Rate
2022,2022-08-01,17871484311,Midwest / Mid-Atlantic | DSA,PAUSED,SEARCH,1089,112,0.1028466483,75.37,0.67,6.89,1467.29,10.94,19.47,0.0999,,0.9001,112,0.1028466483
2022,2022-08-01,17738427268,Midwest / Mid-Atlantic | Shopping,PAUSED,SHOPPING,67602,500,0.007396230881,66.07,0.13,7.95,366.17,8.31,5.54,0.2937322485,0.002500763808,0.7037669877,500,0.007396230881
2022,2022-08-01,18022751262,Midwest / Mid-Atlantic | Shopping | Forage Mixes,PAUSED,SHOPPING,3706,35,0.00944414463,12.57,0.36,0,0,0,0,0.2351722352,0.0009065009065,0.7639212639,35,0.00944414463
2022,2022-08-01,16503493089,Nat | PMax | Catch All,REMOVED,PERFORMANCE_MAX,379625,6375,0.01679288772,2012.28,0.32,325.68,19933.72,6.18,9.91,,,,6385,0.0168192295
2022,2022-08-01,18022523001,Nat | PMax | Pasture Seed | ROAS,PAUSED,PERFORMANCE_MAX,27,0,0.00%,0,0,0,0,0,0,,,,0,0.00%
2022,2022-08-01,17861381741,Pacific Northwest | DSA,PAUSED,SEARCH,2239,269,0.1201429209,174.82,0.65,16.1,3166.36,10.86,18.11,0.2561433241,,0.7438566759,269,0.1201429209
2022,2022-08-01,17746298618,Pacific Northwest | Shopping,PAUSED,SHOPPING,26775,398,0.01486461251,145.11,0.36,11.23,1527.21,12.92,10.52,0.3254315749,0.002025267625,0.6725431575,398,0.01486461251
2022,2022-08-01,18022751265,Pacific Northwest | Shopping | Forage Mixes,PAUSED,SHOPPING,1712,38,0.02219626168,12.62,0.33,2,285.6,6.31,22.63,0.2401832461,0.002617801047,0.7571989529,38,0.02219626168
2022,2022-08-01,17853495033,Pacific Southwest | DSA,PAUSED,SEARCH,202,19,0.09405940594,18.07,0.95,1.67,91.35,10.84,5.06,0.0999,,0.9001,19,0.09405940594
2022,2022-08-01,17738427247,Pacific Southwest | Shopping,PAUSED,SHOPPING,26143,211,0.008070994148,38.93,0.18,12,963.6,3.24,24.75,0.2902742715,0.002695648453,0.70703008,211,0.008070994148
2022,2022-08-01,18022751268,Pacific Southwest | Shopping | Forage Mixes,PAUSED,SHOPPING,293,6,0.0204778157,1.69,0.28,0,0,0,0,0.1498371336,,0.8501628664,6,0.0204778157
2022,2022-08-01,187765054,Search | Brand | ROAS,ENABLED,SEARCH,1794,647,0.3606465998,1069.44,1.65,99.22,23808.77,10.78,22.26,0.8906903766,,0.1093096234,647,0.3606465998
2022,2022-08-01,13558031185,Shopping | grass | ROAS,PAUSED,SHOPPING,165919,1280,0.00771460773,304.62,0.24,21.79,3241.61,13.98,10.64,0.2052443145,0.001132066589,0.7936236189,1280,0.00771460773
2022,2022-08-01,17871484314,South Atlantic Transitional | DSA,PAUSED,SEARCH,186,23,0.123655914,21.94,0.95,2,501.63,10.97,22.86,0.0999,,0.9001,23,0.123655914
2022,2022-08-01,17738427271,South-Atlantic Transitional | Shopping,PAUSED,SHOPPING,36035,249,0.006909948661,45.58,0.18,5,197.05,9.12,4.32,0.2908518866,0.00226135594,0.7068867574,249,0.006909948661
2022,2022-08-01,18022751271,South-Atlantic Transitional | Shopping | Forage Mixes,PAUSED,SHOPPING,1546,25,0.01617076326,12.14,0.49,0,0,0,0,0.2751013057,0.004502476362,0.7203962179,25,0.01617076326
2022,2022-08-01,17871484317,Southern Subtropics | DSA,PAUSED,SEARCH,122,15,0.1229508197,8.84,0.59,0,0,0,0,0.1180698152,,0.8819301848,15,0.1229508197
2022,2022-08-01,17738427274,Southern Subtropics | Shopping,PAUSED,SHOPPING,17224,127,0.00737343242,16.88,0.13,1,118.4,16.88,7.01,0.3036820999,0.002794993316,0.6935229068,127,0.00737343242
2022,2022-08-01,18022751274,Southern Subtropics | Shopping | Forage Mixes,PAUSED,SHOPPING,1984,18,0.009072580645,7.62,0.42,0,0,0,0,0.2707360862,0.001077199282,0.7281867145,18,0.009072580645
2022,2022-08-01,17871484299,Southwest Desert | DSA,PAUSED,SEARCH,401,66,0.1645885287,39.84,0.6,5.35,440.49,7.45,11.06,0.2111764706,,0.7888235294,66,0.1645885287
2022,2022-08-01,17738427256,Southwest Desert | Shopping,PAUSED,SHOPPING,13669,173,0.01265637574,30.21,0.17,4.99,430.61,6.05,14.25,0.3377208056,0.002027630765,0.6602515637,173,0.01265637574
2022,2022-08-01,18022751277,Southwest Desert | Shopping | Forage Mixes,PAUSED,SHOPPING,458,7,0.01528384279,2.93,0.42,0,0,0,0,0.302955665,0.0197044335,0.6773399015,7,0.01528384279
2022,2022-08-01,17871484305,Southwest Steppe | DSA,PAUSED,SEARCH,15,2,0.1333333333,1.46,0.73,0,0,0,0,0.0999,,0.9001,2,0.1333333333
2022,2022-08-01,17738427262,Southwest Steppe | Shopping,PAUSED,SHOPPING,8778,73,0.008316245158,18.77,0.26,1,51.6,18.77,2.75,0.3126071831,0.00225390759,0.6851389093,73,0.008316245158
2022,2022-08-01,18022751400,Southwest Steppe | Shopping | Forage Mixes,PAUSED,SHOPPING,233,1,0.004291845494,0.81,0.81,0,0,0,0,0.1685393258,0.04494382022,0.7865168539,1,0.004291845494
2022,2022-08-01,17861519258,Southwest Transitional | DSA,PAUSED,SEARCH,10,0,0.00%,0,0,0,0,0,0,0.2647058824,,0.7352941176,0,0.00%
2022,2022-08-01,17738427253,Southwest Transitional | Shopping,PAUSED,SHOPPING,1876,15,0.007995735608,3.86,0.26,0,0,0,0,0.2711716937,0.002610208817,0.7262180974,15,0.007995735608
2022,2022-08-01,18022751403,Southwest Transitional | Shopping | Forage Mixes,PAUSED,SHOPPING,61,0,0.00%,0,0,0,0,0,0,0.2105263158,,0.7894736842,0,0.00%
2022,2022-08-01,17879491811,US | DSA,PAUSED,SEARCH,1058,87,0.08223062382,58.49,0.67,7.01,333.95,8.34,5.71,0.0999,0.0007577754349,0.9001,87,0.08223062382
2022,2022-08-01,15233962443,US | Display | RMK,PAUSED,DISPLAY,73112,59,0.0008069810701,110.42,1.87,1,48.97,110.42,0.44,,,,59,0.0008069810701
2022,2022-08-01,11039637965,US | Shopping | Catchall - Pasture Seed,PAUSED,SHOPPING,37795,285,0.007540679984,97.38,0.34,8.36,930.67,11.65,9.56,0.1905807814,0.0008342133052,0.8085850053,285,0.007540679984
2022,2022-09-01,17807643513,Florida Tropics | DSA,PAUSED,SEARCH,39,3,0.07692307692,1.25,0.42,0,0,0,0,0.1045576408,,0.8954423592,3,0.07692307692
2022,2022-09-01,17738427277,Florida Tropics | Shopping,PAUSED,SHOPPING,4908,33,0.006723716381,7.6,0.23,0,0,0,0,0.3348746404,,0.6651253596,33,0.006723716381
2022,2022-09-01,18022751250,Florida Tropics | Shopping | Forage Mixes,PAUSED,SHOPPING,1503,23,0.01530272788,13.44,0.58,0,0,0,0,0.2615384615,,0.7384615385,23,0.01530272788
2022,2022-09-01,17871484308,Great Lakes / New England | DSA,PAUSED,SEARCH,475,37,0.07789473684,20.85,0.56,0,0,0,0,0.1109267599,,0.8890732401,37,0.07789473684
2022,2022-09-01,17738427265,Great Lakes / New England | Shopping,PAUSED,SHOPPING,19188,168,0.00875547217,39.65,0.24,6,239.58,6.61,6.04,0.2983190571,,0.7016809429,168,0.00875547217
2022,2022-09-01,18022751253,Great Lakes / New England | Shopping | Forage Mixes,PAUSED,SHOPPING,4617,71,0.01537795105,50.22,0.71,5,1301.13,10.04,25.91,0.3542974254,,0.6457025746,71,0.01537795105
2022,2022-09-01,17871484302,Great Plains | DSA,PAUSED,SEARCH,197,25,0.1269035533,15.2,0.61,0.25,14.07,61.08,0.93,0.1361702128,,0.8638297872,25,0.1269035533
2022,2022-09-01,17738427259,Great Plains | Shopping,PAUSED,SHOPPING,29397,310,0.01054529374,79.5,0.26,3.01,176.29,26.42,2.22,0.3307673288,,0.6692326712,310,0.01054529374
2022,2022-09-01,18022751256,Great Plains | Shopping | Forage Mixes,PAUSED,SHOPPING,3218,60,0.01864512119,33.62,0.56,0,0,0,0,0.3343296328,,0.6656703672,60,0.01864512119
2022,2022-09-01,17853485982,Intermountain West | DSA,PAUSED,SEARCH,482,72,0.1493775934,55.5,0.77,3,481.06,18.5,8.67,0.2569892473,,0.7430107527,72,0.1493775934
2022,2022-09-01,17738427250,Intermountain West | Shopping,PAUSED,SHOPPING,35357,494,0.01397177362,173.88,0.35,15.67,985.35,11.1,5.67,0.392578125,,0.607421875,494,0.01397177362
2022,2022-09-01,18022751259,Intermountain West | Shopping | Forage Mixes,PAUSED,SHOPPING,522,3,0.005747126437,1.98,0.66,0,0,0,0,0.3781094527,,0.6218905473,3,0.005747126437
2022,2022-09-01,17871484311,Midwest / Mid-Atlantic | DSA,PAUSED,SEARCH,1932,181,0.09368530021,175.4,0.97,4.3,4092.83,40.83,23.33,0.1038564125,,0.8961435875,181,0.09368530021
2022,2022-09-01,17738427268,Midwest / Mid-Atlantic | Shopping,PAUSED,SHOPPING,39779,315,0.0079187511,56.75,0.18,5,402.52,11.35,7.09,0.2984854416,,0.7015145584,315,0.0079187511
2022,2022-09-01,18022751262,Midwest / Mid-Atlantic | Shopping | Forage Mixes,PAUSED,SHOPPING,2877,32,0.01112269725,11.33,0.35,0,0,0,0,0.2284140969,,0.7715859031,32,0.01112269725
2022,2022-09-01,16503493089,Nat | PMax | Catch All,REMOVED,PERFORMANCE_MAX,415778,6491,0.01561169663,2309.22,0.36,324.8,24365.97,7.11,10.55,,,,6503,0.01564055818
2022,2022-09-01,18022523001,Nat | PMax | Pasture Seed | ROAS,PAUSED,PERFORMANCE_MAX,140447,1259,0.008964235619,331.03,0.26,39.55,2906.45,8.37,8.78,,,,1259,0.008964235619
2022,2022-09-01,17861381741,Pacific Northwest | DSA,PAUSED,SEARCH,4387,511,0.1164805106,427.86,0.84,30,6657.01,14.26,15.56,0.3386264391,,0.6613735609,511,0.1164805106
2022,2022-09-01,17746298618,Pacific Northwest | Shopping,PAUSED,SHOPPING,39773,633,0.01591531944,340.73,0.54,22.46,4703.03,15.17,13.8,0.3958354668,,0.6041645332,633,0.01591531944
2022,2022-09-01,18022751265,Pacific Northwest | Shopping | Forage Mixes,PAUSED,SHOPPING,1914,43,0.02246603971,18.54,0.43,3.33,226.73,5.56,12.23,0.2473696516,,0.7526303484,43,0.02246603971
2022,2022-09-01,17853495033,Pacific Southwest | DSA,PAUSED,SEARCH,267,27,0.1011235955,30.61,1.13,0,0,0,0,0.0999,,0.9001,27,0.1011235955
2022,2022-09-01,17738427247,Pacific Southwest | Shopping,PAUSED,SHOPPING,16471,155,0.009410479024,34.98,0.23,10,262.81,3.5,7.51,0.3010974914,,0.6989025086,155,0.009410479024
2022,2022-09-01,18022751268,Pacific Southwest | Shopping | Forage Mixes,PAUSED,SHOPPING,380,2,0.005263157895,1.72,0.86,0,0,0,0,0.4632352941,,0.5367647059,2,0.005263157895
2022,2022-09-01,187765054,Search | Brand | ROAS,ENABLED,SEARCH,2226,898,0.4034141959,1014.86,1.13,126.56,20338.52,8.02,20.04,0.9230769231,,0.07692307692,898,0.4034141959
2022,2022-09-01,13558031185,Shopping | grass | ROAS,PAUSED,SHOPPING,179363,1432,0.00798380937,438.46,0.31,31.14,3770.99,14.08,8.6,0.2032247902,,0.7967752098,1432,0.00798380937
2022,2022-09-01,17871484314,South Atlantic Transitional | DSA,PAUSED,SEARCH,95,11,0.1157894737,5.83,0.53,1,85.25,5.83,14.62,0.0999,,0.9001,11,0.1157894737
2022,2022-09-01,17738427271,South-Atlantic Transitional | Shopping,PAUSED,SHOPPING,20663,150,0.007259352466,30.61,0.2,2,31.5,15.3,1.03,0.2928081854,,0.7071918146,150,0.007259352466
2022,2022-09-01,18022751271,South-Atlantic Transitional | Shopping | Forage Mixes,PAUSED,SHOPPING,1877,27,0.01438465637,14.42,0.53,2.5,507.79,5.77,35.21,0.367183827,,0.632816173,27,0.01438465637
2022,2022-09-01,17871484317,Southern Subtropics | DSA,PAUSED,SEARCH,117,14,0.1196581197,11.61,0.83,1,30.22,11.61,2.6,0.0999,,0.9001,14,0.1196581197
2022,2022-09-01,17738427274,Southern Subtropics | Shopping,PAUSED,SHOPPING,9767,64,0.006552677383,9.59,0.15,3,148.86,3.2,15.52,0.3087322207,,0.6912677793,64,0.006552677383
2022,2022-09-01,18022751274,Southern Subtropics | Shopping | Forage Mixes,PAUSED,SHOPPING,1499,9,0.006004002668,4.74,0.53,0,0,0,0,0.2475728155,,0.7524271845,9,0.006004002668
2022,2022-09-01,17871484299,Southwest Desert | DSA,PAUSED,SEARCH,304,36,0.1184210526,22,0.61,5,629.62,4.4,28.62,0.1754176611,,0.8245823389,36,0.1184210526
2022,2022-09-01,17738427256,Southwest Desert | Shopping,PAUSED,SHOPPING,11734,159,0.01355036646,30.65,0.19,6.66,267.4,4.6,8.72,0.366398912,,0.633601088,159,0.01355036646
2022,2022-09-01,18022751277,Southwest Desert | Shopping | Forage Mixes,PAUSED,SHOPPING,409,1,0.002444987775,0.38,0.38,0,0,0,0,0.3310810811,,0.6689189189,1,0.002444987775
2022,2022-09-01,17871484305,Southwest Steppe | DSA,PAUSED,SEARCH,68,13,0.1911764706,16.88,1.3,1,293.25,16.88,17.37,0.0999,,0.9001,13,0.1911764706
2022,2022-09-01,17738427262,Southwest Steppe | Shopping,PAUSED,SHOPPING,6208,67,0.01079252577,16.07,0.24,2,37.6,8.04,2.34,0.3149016589,,0.6850983411,67,0.01079252577
2022,2022-09-01,18022751400,Southwest Steppe | Shopping | Forage Mixes,PAUSED,SHOPPING,389,4,0.01028277635,1.47,0.37,0,0,0,0,0.4848484848,,0.5151515152,4,0.01028277635
2022,2022-09-01,17861519258,Southwest Transitional | DSA,PAUSED,SEARCH,13,3,0.2307692308,2.64,0.88,0,0,0,0,0.2,,0.8,3,0.2307692308
2022,2022-09-01,17738427253,Southwest Transitional | Shopping,PAUSED,SHOPPING,1421,8,0.005629838142,2.04,0.26,0,0,0,0,0.3006700168,,0.6993299832,8,0.005629838142
2022,2022-09-01,18022751403,Southwest Transitional | Shopping | Forage Mixes,PAUSED,SHOPPING,39,0,0.00%,0,0,0,0,0,0,0.3333333333,,0.6666666667,0,0.00%
2022,2022-09-01,17879491811,US | DSA,PAUSED,SEARCH,3574,243,0.06799104645,184.93,0.76,8.44,2011.8,21.9,10.88,0.0999,,0.9001,243,0.06799104645
2022,2022-09-01,15233962443,US | Display | RMK,PAUSED,DISPLAY,96776,64,0.0006613209887,144.01,2.25,0,0,0,0,,,,64,0.0006613209887
2022,2022-10-01,17738427265,Great Lakes / New England | Shopping,PAUSED,SHOPPING,234,0,0.00%,0,0,0,0,0,0,0.3421052632,,0.6578947368,0,0.00%
2022,2022-10-01,17853485982,Intermountain West | DSA,PAUSED,SEARCH,262,23,0.08778625954,18.24,0.79,1,327.75,18.24,17.97,0.2157676349,,0.7842323651,23,0.08778625954
2022,2022-10-01,16503493089,Nat | PMax | Catch All,REMOVED,PERFORMANCE_MAX,240851,4093,0.0169939091,1203.83,0.29,167.82,11188.75,7.17,9.29,,,,4104,0.01703958049
2022,2022-10-01,18022523001,Nat | PMax | Pasture Seed | ROAS,PAUSED,PERFORMANCE_MAX,370571,3427,0.009247890418,896.97,0.26,66.19,10189.58,13.55,11.36,,,,3432,0.009261383109
2022,2022-10-01,17861381741,Pacific Northwest | DSA,PAUSED,SEARCH,2883,316,0.1096080472,224.93,0.71,6.19,1625.68,36.32,7.23,0.323576861,,0.676423139,316,0.1096080472
2022,2022-10-01,17746298618,Pacific Northwest | Shopping,PAUSED,SHOPPING,7815,165,0.02111324376,89.86,0.54,0,0,0,0,0.4545066211,,0.5454933789,165,0.02111324376
2022,2022-10-01,18022751265,Pacific Northwest | Shopping | Forage Mixes,PAUSED,SHOPPING,7,1,0.1428571429,0.18,0.18,0,0,0,0,0.0999,,0.9001,1,0.1428571429
2022,2022-10-01,17738427247,Pacific Southwest | Shopping,PAUSED,SHOPPING,1887,14,0.00741918389,5.67,0.41,1,51.5,5.67,9.08,0.2828528641,,0.7171471359,14,0.00741918389
2022,2022-10-01,187765054,Search | Brand | ROAS,ENABLED,SEARCH,1502,702,0.4673768309,661.76,0.94,75.65,9059.22,8.75,13.69,0.9122042341,,0.08779576588,702,0.4673768309
2022,2022-10-01,13558031185,Shopping | grass | ROAS,PAUSED,SHOPPING,42542,551,0.01295190635,250.43,0.45,15.68,4601.11,15.97,18.37,0.3156165623,,0.6843834377,551,0.01295190635
2022,2022-10-01,17871484314,South Atlantic Transitional | DSA,PAUSED,SEARCH,12,0,0.00%,0,0,0,0,0,0,0.0999,,0.9001,0,0.00%
2022,2022-10-01,17871484299,Southwest Desert | DSA,PAUSED,SEARCH,63,9,0.1428571429,17.35,1.93,0.03,13.97,662.14,0.8,0.1448598131,,0.8551401869,9,0.1428571429
2022,2022-10-01,17738427256,Southwest Desert | Shopping,PAUSED,SHOPPING,1725,30,0.01739130435,8.95,0.3,0.98,11.62,9.16,1.3,0.3792756539,,0.6207243461,30,0.01739130435
2022,2022-10-01,17879491811,US | DSA,PAUSED,SEARCH,714,43,0.06022408964,30.53,0.71,1,25.34,30.53,0.83,0.0999,,0.9001,43,0.06022408964
2022,2022-11-01,16503493089,Nat | PMax | Catch All,REMOVED,PERFORMANCE_MAX,80239,1400,0.01744787448,387.63,0.28,59.47,4518.75,6.52,11.66,,,,1402,0.01747280001
2022,2022-11-01,18022523001,Nat | PMax | Pasture Seed | ROAS,PAUSED,PERFORMANCE_MAX,180030,1912,0.01062045215,543.51,0.28,34.87,5754.66,15.58,10.59,,,,1915,0.01063711604
2022,2022-11-01,187765054,Search | Brand | ROAS,ENABLED,SEARCH,843,392,0.4650059312,333.41,0.85,42.04,6726.31,7.93,20.17,0.9127516779,,0.08724832215,392,0.4650059312
2022,2022-11-01,15233962443,US | Display | RMK,PAUSED,DISPLAY,115979,60,0.0005173350348,290.42,4.84,1,72.65,290.42,0.25,,,,60,0.0005173350348
2022,2022-12-01,16503493089,Nat | PMax | Catch All,REMOVED,PERFORMANCE_MAX,13843,207,0.01495340605,68.31,0.33,6.22,303.78,10.98,4.45,,,,208,0.01502564473
2022,2022-12-01,18022523001,Nat | PMax | Pasture Seed | ROAS,PAUSED,PERFORMANCE_MAX,149015,1927,0.01293158407,417.23,0.22,41.74,4558.04,9.99,10.92,,,,1931,0.012958427
2022,2022-12-01,19197368344,Nat | PMax | Wildflower Seed | Max Conv,PAUSED,PERFORMANCE_MAX,22825,250,0.01095290252,55.36,0.22,8,172.94,6.92,3.12,,,,254,0.01112814896
2022,2022-12-01,187765054,Search | Brand | ROAS,ENABLED,SEARCH,435,204,0.4689655172,209.78,1.03,17,4669.37,12.34,22.26,0.9038461538,,0.09615384615,204,0.4689655172
2022,2022-12-01,13558031185,Shopping | grass | ROAS,PAUSED,SHOPPING,14918,143,0.009585735353,41.1,0.29,4,2352.13,10.28,57.23,0.2926418127,0.01568074013,0.6916774472,143,0.009585735353
2022,2022-12-01,15233962443,US | Display | RMK,PAUSED,DISPLAY,116368,25,0.0002148356937,254.12,10.16,0,0,0,0,,,,25,0.0002148356937
2023,2023-01-01,18022523001,Nat | PMax | Pasture Seed | ROAS,PAUSED,PERFORMANCE_MAX,300309,4050,0.01348610931,911.04,0.22,88,12052.08,10.35,13.23,,,,4052,0.01349276911
2023,2023-01-01,19197368344,Nat | PMax | Wildflower Seed | Max Conv,PAUSED,PERFORMANCE_MAX,73200,699,0.009549180328,149.23,0.21,23,817.01,6.49,5.47,,,,720,0.009836065574
2023,2023-01-01,187765054,Search | Brand | ROAS,ENABLED,SEARCH,903,398,0.4407530454,567.85,1.43,52.5,9548.57,10.82,16.82,0.9050104384,,0.09498956159,398,0.4407530454
2023,2023-01-01,13558031185,Shopping | grass | ROAS,PAUSED,SHOPPING,51728,586,0.01132848747,208.33,0.36,8,954.65,26.04,4.58,0.3323945728,0.00168683535,0.6659185919,586,0.01132848747
2023,2023-02-01,16503493089,Nat | PMax | Catch All,REMOVED,PERFORMANCE_MAX,126607,1904,0.01503866295,778.52,0.41,85.49,12053.76,9.11,15.48,,,,1916,0.01513344444
2023,2023-02-01,18022523001,Nat | PMax | Pasture Seed | ROAS,PAUSED,PERFORMANCE_MAX,501930,5964,0.01188213496,1994.37,0.33,136.04,25754.2,14.66,12.91,,,,5988,0.01192995039
2023,2023-02-01,19197368344,Nat | PMax | Wildflower Seed | Max Conv,PAUSED,PERFORMANCE_MAX,91756,776,0.008457212607,161.69,0.21,32,1682.13,5.05,10.4,,,,850,0.009263699377
2023,2023-02-01,187765054,Search | Brand | ROAS,ENABLED,SEARCH,1531,674,0.4402351404,741.86,1.1,93.5,19730.43,7.93,26.6,0.933460076,,0.06653992395,674,0.4402351404
2023,2023-02-01,13558031185,Shopping | grass | ROAS,PAUSED,SHOPPING,18937,208,0.01098378835,60.75,0.29,1,61.21,60.75,1.01,0.3446624088,,0.6553375912,208,0.01098378835
2023,2023-03-01,17807643513,Florida Tropics | DSA,PAUSED,SEARCH,29,3,0.1034482759,1.82,0.61,0,0,0,0,0.0999,,0.9001,3,0.1034482759
2023,2023-03-01,17738427277,Florida Tropics | Shopping,PAUSED,SHOPPING,3929,33,0.008399083736,7.77,0.24,1,50.61,7.77,6.51,0.4920756158,0.006492266565,0.5014321176,33,0.008399083736
2023,2023-03-01,19786655694,Great Lakes / New England | State-Targeted | DSA,PAUSED,SEARCH,212,26,0.1226415094,24.08,0.93,0,0,0,0,0.0999,,0.9001,26,0.1226415094
2023,2023-03-01,19786655691,Great Lakes / New England | State-Targeted | Shopping,PAUSED,SHOPPING,468,1,0.002136752137,0.42,0.42,0,0,0,0,0.3407601573,,0.6592398427,1,0.002136752137
2023,2023-03-01,19786655700,Midwest / Mid-Atlantic | State-Targeted | DSA,PAUSED,SEARCH,153,10,0.06535947712,12.79,1.28,1,349.02,12.79,27.29,0.0999,,0.9001,10,0.06535947712
2023,2023-03-01,19786655697,Midwest / Mid-Atlantic | State-Targeted | Shopping,PAUSED,SHOPPING,211,1,0.004739336493,0.25,0.25,0,0,0,0,0.2198731501,,0.7801268499,1,0.004739336493
2023,2023-03-01,16503493089,Nat | PMax | Catch All,REMOVED,PERFORMANCE_MAX,340924,5124,0.0150297427,1949.75,0.38,239.56,15520.85,8.14,7.96,,,,5151,0.01510893924
2023,2023-03-01,18022523001,Nat | PMax | Pasture Seed | ROAS,PAUSED,PERFORMANCE_MAX,618214,7802,0.01262022536,3850.98,0.49,198.55,38452.7,19.4,9.99,,,,8041,0.01300682288
2023,2023-03-01,19197368344,Nat | PMax | Wildflower Seed | Max Conv,PAUSED,PERFORMANCE_MAX,178683,1926,0.01077886536,309.49,0.16,34.36,1833.31,9.01,5.92,,,,1961,0.01097474298
2023,2023-03-01,187765054,Search | Brand | ROAS,ENABLED,SEARCH,2598,1214,0.467282525,2018.39,1.66,169.55,38622.31,11.9,19.14,0.9317180617,,0.06828193833,1214,0.467282525
2023,2023-03-01,17871484314,South Atlantic Transitional | DSA,PAUSED,SEARCH,85,9,0.1058823529,8.83,0.98,0,0,0,0,0.0999,,0.9001,9,0.1058823529
2023,2023-03-01,17738427271,South-Atlantic Transitional | Shopping,PAUSED,SHOPPING,3049,3,0.0009839291571,1.76,0.59,0,0,0,0,0.3110437061,0.004136219495,0.6848200745,3,0.0009839291571
2023,2023-03-01,19858171917,Southern States | DSA | Warm-Season Grasses,PAUSED,SEARCH,43,3,0.06976744186,3,1,0,0,0,0,0.0999,,0.9001,3,0.06976744186
2023,2023-03-01,19858172040,Southern States | Search | Warm-Season Grasses,PAUSED,SEARCH,27,2,0.07407407407,2.91,1.46,0,0,0,0,0.0999,,0.9001,2,0.07407407407
2023,2023-03-01,19858171914,Southern States | Shopping | Warm-Season Grasses,PAUSED,SHOPPING,9615,28,0.002912116485,7.7,0.28,0,0,0,0,0.3036605019,0.03441792648,0.6619215716,28,0.002912116485
2023,2023-03-01,17871484317,Southern Subtropics | DSA,PAUSED,SEARCH,38,5,0.1315789474,4.05,0.81,0,0,0,0,0.0999,,0.9001,5,0.1315789474
2023,2023-03-01,17738427274,Southern Subtropics | Shopping,PAUSED,SHOPPING,7240,35,0.004834254144,6.96,0.2,0,0,0,0,0.4288035091,0.002761757778,0.5684347332,35,0.004834254144
2023,2023-03-01,18022751274,Southern Subtropics | Shopping | Forage Mixes,PAUSED,SHOPPING,2,0,0.00%,0,0,0,0,0,0,0.3333333333,0.6666666667,,0,0.00%
2023,2023-03-01,15233962443,US | Display | RMK,PAUSED,DISPLAY,219030,92,0.0004200337853,290.31,3.16,0,0,0,0,,,,92,0.0004200337853
2023,2023-04-01,18022751250,Florida Tropics | Shopping | Forage Mixes,PAUSED,SHOPPING,4,0,0.00%,0,0,0,0,0,0,0.5,,0.5,0,0.00%
2023,2023-04-01,18022751253,Great Lakes / New England | Shopping | Forage Mixes,PAUSED,SHOPPING,92,0,0.00%,0,0,0,0,0,0,0.2670807453,,0.7329192547,0,0.00%
2023,2023-04-01,18022751256,Great Plains | Shopping | Forage Mixes,PAUSED,SHOPPING,125,0,0.00%,0,0,0,0,0,0,0.2969432314,,0.7030567686,0,0.00%
2023,2023-04-01,18022751259,Intermountain West | Shopping | Forage Mixes,PAUSED,SHOPPING,6,0,0.00%,0,0,0,0,0,0,0.3333333333,,0.6666666667,0,0.00%
2023,2023-04-01,18022751262,Midwest / Mid-Atlantic | Shopping | Forage Mixes,PAUSED,SHOPPING,16,0,0.00%,0,0,0,0,0,0,0.44,,0.56,0,0.00%
2023,2023-04-01,16503493089,Nat | PMax | Catch All,REMOVED,PERFORMANCE_MAX,742353,9185,0.01237281994,3598.2,0.39,470.34,37392.43,7.65,10.39,,,,9209,0.01240514957
2023,2023-04-01,18022523001,Nat | PMax | Pasture Seed | ROAS,PAUSED,PERFORMANCE_MAX,756619,7924,0.01047290644,3474.25,0.44,245.67,31620.47,14.14,9.1,,,,8008,0.01058392665
2023,2023-04-01,19197368344,Nat | PMax | Wildflower Seed | Max Conv,PAUSED,PERFORMANCE_MAX,131391,1547,0.01177401801,292.59,0.19,41.01,2165.86,7.14,7.4,,,,1589,0.0120936746
2023,2023-04-01,18022751265,Pacific Northwest | Shopping | Forage Mixes,PAUSED,SHOPPING,2,0,0.00%,0,0,0,0,0,0,0.5,,0.5,0,0.00%
2023,2023-04-01,187765054,Search | Brand | ROAS,ENABLED,SEARCH,3684,1512,0.4104234528,4022.06,2.66,226.13,33289.18,17.79,8.28,0.9081710094,,0.09182899064,1512,0.4104234528
2023,2023-04-01,18022751271,South-Atlantic Transitional | Shopping | Forage Mixes,PAUSED,SHOPPING,6,0,0.00%,0,0,0,0,0,0,0.5,,0.5,0,0.00%
2023,2023-04-01,19858171917,Southern States | DSA | Warm-Season Grasses,PAUSED,SEARCH,142,11,0.07746478873,10.04,0.91,1,22.82,10.04,2.27,0.0999,,0.9001,11,0.07746478873
2023,2023-04-01,19858172040,Southern States | Search | Warm-Season Grasses,PAUSED,SEARCH,67,3,0.0447761194,2.49,0.83,0,0,0,0,0.0999,,0.9001,3,0.0447761194
2023,2023-04-01,19858171914,Southern States | Shopping | Warm-Season Grasses,PAUSED,SHOPPING,18317,32,0.001747010973,6.83,0.21,0,0,0,0,0.3280439836,,0.6719560164,32,0.001747010973
2023,2023-04-01,18022751274,Southern Subtropics | Shopping | Forage Mixes,PAUSED,SHOPPING,39,0,0.00%,0,0,0,0,0,0,0.4565217391,,0.5434782609,0,0.00%
